가구고유번호,소비지출,지출_소비지출_식료품_외식비,지출_소비지출_주거비,지출_소비지출_교육비_보육료포함,지출_소비지출_의료비,지출_소비지출_교통비,지출_소비지출_통신비,지출_소비지출_경조비및기타소비지출
832201241,0,0,0,0,0,0,0,0
832600201,1005,360,240,0,150,15,180,60
832600211,2968,1200,288,700,100,240,240,200
832600221,1320,620,240,0,150,60,120,130
832600231,1930,720,338,0,120,240,192,320
832600241,657,240,324,0,21,10,42,20
832600251,0,0,0,0,0,0,0,0
832600261,0,0,0,0,0,0,0,0
832600281,0,0,0,0,0,0,0,0
832600291,0,0,0,0,0,0,0,0
832600301,0,0,0,0,0,0,0,0
832600311,0,0,0,0,0,0,0,0
832600321,0,0,0,0,0,0,0,0
832600341,0,0,0,0,0,0,0,0
833200201,0,0,0,0,0,0,0,0
833200241,0,0,0,0,0,0,0,0
833200251,0,0,0,0,0,0,0,0
833200321,2375,600,200,720,10,420,180,245
833200351,3156,480,720,1200,36,240,240,240
833200361,783,60,447,0,40,24,82,130
833200371,751,130,129,0,24,240,48,180
833201201,0,0,0,0,0,0,0,0
833201211,0,0,0,0,0,0,0,0
833201241,1358,720,180,0,48,120,120,170
833600201,0,0,0,0,0,0,0,0
833600211,0,0,0,0,0,0,0,0
833600221,0,0,0,0,0,0,0,0
834200201,0,0,0,0,0,0,0,0
834200211,0,0,0,0,0,0,0,0
834200241,0,0,0,0,0,0,0,0
834200281,0,0,0,0,0,0,0,0
834200301,0,0,0,0,0,0,0,0
834200321,0,0,0,0,0,0,0,0
834200371,4526,1200,360,1800,60,240,216,650
835200241,5700,1000,400,1500,400,400,300,1700
835200251,1910,360,250,200,360,300,180,260
835200291,1310,500,204,180,10,168,156,92
835200311,0,0,0,0,0,0,0,0
835200321,4848,780,228,2150,150,80,210,1250
835200331,7574,480,114,0,6000,200,120,660
835200351,1698,450,440,0,64,380,24,340
835200361,1145,300,240,0,50,50,125,380
835200381,732,360,288,0,0,0,24,60
835201211,2782,1000,312,550,200,0,0,720
835201241,403,120,54,0,48,30,36,115
835501281,982,600,180,0,24,24,24,130
836200251,3245,1800,222,80,10,325,198,610
836200311,1202,300,160,0,240,136,36,330
836200321,1251,360,445,90,4,12,180,160
836200331,1375,240,240,0,5,360,240,290
836200341,4440,720,360,1800,60,300,420,780
836200361,2024,400,390,280,0,360,324,270
836200381,0,0,0,0,0,0,0,0
836501201,1050,360,154,0,29,102,282,123
836501211,1240,480,180,0,100,60,130,290
836501231,748,360,180,0,12,30,36,130
836501241,1656,600,372,0,60,120,324,180
836501251,2478,600,264,480,30,540,204,360
836501261,3670,1200,360,720,240,480,190,480
836503371,1520,360,300,0,30,120,200,510
836503381,1820,1000,300,0,30,100,190,200
837200281,4730,1200,180,0,500,500,200,2150
837200291,1790,540,180,240,20,50,240,520
837200301,3088,720,172,600,300,276,360,660
837200311,736,120,114,0,188,48,66,200
837200331,320,200,0,0,0,0,0,120
837200341,470,120,80,0,180,10,20,60
837200371,0,0,0,0,0,0,0,0
837501241,0,0,0,0,0,0,0,0
837501251,0,0,0,0,0,0,0,0
837501271,0,0,0,0,0,0,0,0
837503301,1490,720,150,0,100,200,120,200
837503311,4000,840,360,840,120,480,240,1120
837503321,4840,1200,360,800,200,600,360,1320
837503331,502,240,96,0,10,8,48,100
838200251,1400,600,360,0,30,60,50,300
838200281,705,360,140,0,50,65,0,90
838200291,2423,600,180,360,24,150,180,929
838200301,0,0,0,0,0,0,0,0
838200351,0,0,0,0,0,0,0,0
838200391,0,0,0,0,0,0,0,0
838501281,0,0,0,0,0,0,0,0
839200201,5152,960,576,1000,360,480,276,1500
839200221,990,240,360,0,186,42,24,138
839200231,1325,350,480,0,10,220,65,200
839200301,0,0,0,0,0,0,0,0
839200311,0,0,0,0,0,0,0,0
839501221,0,0,0,0,0,0,0,0
839501231,0,0,0,0,0,0,0,0
839501241,0,0,0,0,0,0,0,0
839501251,0,0,0,0,0,0,0,0
839501271,0,0,0,0,0,0,0,0
839501281,0,0,0,0,0,0,0,0
839503351,1870,240,480,0,30,210,360,550
839503371,0,0,0,0,0,0,0,0
839503391,1086,350,230,0,150,40,96,220
840200261,4920,360,600,0,120,600,240,3000
840200271,3520,1500,360,180,30,150,400,900
840200331,0,0,0,0,0,0,0,0
840200351,0,0,0,0,0,0,0,0
840200361,0,0,0,0,0,0,0,0
840201231,2155,600,480,0,36,182,242,615
840201311,1160,120,150,0,200,240,100,350
840201331,0,0,0,0,0,0,0,0
840201371,0,0,0,0,0,0,0,0
840201381,0,0,0,0,0,0,0,0
840502211,0,0,0,0,0,0,0,0
840502231,0,0,0,0,0,0,0,0
840502251,0,0,0,0,0,0,0,0
840502261,0,0,0,0,0,0,0,0
840502271,959,200,156,0,96,201,36,270
840502281,0,0,0,0,0,0,0,0
840502291,0,0,0,0,0,0,0,0
840505341,1250,480,216,0,40,144,120,250
840600201,2476,960,300,360,150,180,175,351
840600231,0,0,0,0,0,0,0,0
840600241,0,0,0,0,0,0,0,0
840600281,0,0,0,0,0,0,0,0
840600301,1252,240,192,0,100,240,120,360
840600311,0,0,0,0,0,0,0,0
840600321,0,0,0,0,0,0,0,0
840600331,620,300,100,0,10,50,60,100
840600341,2104,720,544,50,10,300,360,120
840600361,0,0,0,0,0,0,0,0
840600371,0,0,0,0,0,0,0,0
840600381,490,100,180,0,10,120,0,80
840600391,0,0,0,0,0,0,0,0
841200221,472,200,150,0,0,80,12,30
841200271,430,100,200,0,20,30,30,50
841200281,422,150,158,0,30,36,18,30
841201331,1233,300,215,0,420,60,30,208
841201391,0,0,0,0,0,0,0,0
841502281,404,85,90,0,145,10,24,50
841502291,598,172,48,0,10,12,96,260
841600201,0,0,0,0,0,0,0,0
841600211,0,0,0,0,0,0,0,0
841600221,0,0,0,0,0,0,0,0
841600231,0,0,0,0,0,0,0,0
841600251,0,0,0,0,0,0,0,0
841600261,0,0,0,0,0,0,0,0
841600281,0,0,0,0,0,0,0,0
841600321,0,0,0,0,0,0,0,0
841600331,0,0,0,0,0,0,0,0
841600341,3108,600,860,500,400,264,144,340
841600361,0,0,0,0,0,0,0,0
841600371,0,0,0,0,0,0,0,0
841600381,0,0,0,0,0,0,0,0
841600391,0,0,0,0,0,0,0,0
842200211,1698,510,198,0,424,112,84,370
842200301,445,240,45,0,24,36,28,72
842200311,1000,600,120,0,60,60,60,100
842200321,1840,600,120,0,50,240,180,650
842200341,2162,600,642,0,100,360,180,280
842200361,0,0,0,0,0,0,0,0
842200381,0,0,0,0,0,0,0,0
842200391,0,0,0,0,0,0,0,0
842502221,2508,480,180,1200,50,156,252,190
842502231,1573,660,216,0,200,120,180,197
842600201,0,0,0,0,0,0,0,0
842600211,0,0,0,0,0,0,0,0
842600221,0,0,0,0,0,0,0,0
842600301,0,0,0,0,0,0,0,0
842600311,0,0,0,0,0,0,0,0
842600321,0,0,0,0,0,0,0,0
842600331,0,0,0,0,0,0,0,0
842600341,0,0,0,0,0,0,0,0
842600351,0,0,0,0,0,0,0,0
842600361,0,0,0,0,0,0,0,0
843200231,1340,372,136,248,278,75,96,135
843200241,1122,483,141,0,97,35,36,330
843200261,2207,385,359,120,580,305,148,310
843200281,2063,650,172,0,360,120,131,630
843200301,0,0,0,0,0,0,0,0
843200311,0,0,0,0,0,0,0,0
843200321,4400,840,360,1800,500,360,120,420
843200351,1466,600,240,0,300,30,96,200
843200361,2050,600,240,0,10,360,240,600
843200381,2820,600,360,480,120,360,360,540
844200201,7075,700,2700,720,650,480,240,1585
844200211,720,190,152,0,24,109,115,130
844200231,647,152,137,0,95,28,39,196
844200261,4541,670,409,0,650,580,247,1985
844200291,3350,600,300,0,30,850,300,1270
844200301,4274,1200,240,324,180,330,300,1700
844200381,1890,240,300,0,50,240,360,700
844200391,260,100,80,0,20,30,0,30
845200201,2238,651,281,0,121,183,264,738
845200221,1051,336,245,0,62,52,24,332
845200251,922,300,192,0,240,60,0,130
845200261,2038,360,420,0,96,150,132,880
845200291,2412,600,360,480,80,360,72,460
845200301,1350,600,360,0,60,120,60,150
845200311,2250,600,360,180,40,240,180,650
845200321,1080,552,78,0,20,120,60,250
845200331,396,48,48,0,90,18,0,192
845200341,8640,1800,560,4000,100,840,240,1100
845200371,0,0,0,0,0,0,0,0
845200381,2270,800,240,450,100,200,180,300
846200221,962,312,417,0,45,72,56,60
846200271,582,190,200,0,45,42,20,85
846200281,1167,340,345,0,12,240,125,105
846200321,0,0,0,0,0,0,0,0
846200341,0,0,0,0,0,0,0,0
846200351,0,0,0,0,0,0,0,0
846200361,0,0,0,0,0,0,0,0
846200381,0,0,0,0,0,0,0,0
846200391,0,0,0,0,0,0,0,0
846504311,3318,240,238,0,2000,420,240,180
846504321,463,180,124,0,87,0,12,60
847200201,1385,500,240,0,50,270,115,210
847200211,3556,600,264,954,250,530,258,700
847200241,3132,512,326,0,56,248,126,1864
847200281,864,280,162,10,130,30,72,180
847200291,1722,840,490,0,20,92,89,191
847200301,0,0,0,0,0,0,0,0
847200311,0,0,0,0,0,0,0,0
847200321,0,0,0,0,0,0,0,0
847200361,0,0,0,0,0,0,0,0
847504301,0,0,0,0,0,0,0,0
847504311,0,0,0,0,0,0,0,0
847504321,0,0,0,0,0,0,0,0
847504331,370,120,105,0,10,15,84,36
848200211,1210,210,83,500,145,25,14,233
848200231,4091,516,840,0,1080,440,240,975
848200241,6685,615,1660,2060,470,460,240,1180
848200251,3386,511,203,1500,100,302,304,466
848200291,4880,1900,380,720,80,400,420,980
848501201,1596,480,120,0,180,360,96,360
848501211,1808,480,216,0,120,240,342,410
848501221,1610,240,120,0,120,360,120,650
848501231,3496,1200,360,1080,50,300,216,290
848501271,2025,600,150,0,30,480,180,585
848503331,335,168,117,0,10,10,0,30
848503361,4452,1800,312,1140,12,324,144,720
848504311,0,0,0,0,0,0,0,0
848504321,5000,1440,300,1200,120,240,300,1400
849200221,2162,600,260,840,10,192,110,150
849200301,0,0,0,0,0,0,0,0
849200331,0,0,0,0,0,0,0,0
849200351,0,0,0,0,0,0,0,0
849200361,0,0,0,0,0,0,0,0
849200371,652,180,60,0,60,60,72,220
849200381,325,180,34,0,30,20,19,42
849200391,2021,220,110,1180,20,80,221,190
849503311,3578,1200,462,0,216,480,300,920
849503321,1810,420,840,0,50,120,150,230
849503331,1667,913,204,0,240,10,60,240
849503341,0,0,0,0,0,0,0,0
849504341,150,20,60,0,0,0,20,50
850200201,532,300,60,0,40,48,24,60
850200231,2736,480,276,480,60,480,120,840
850200241,3100,840,320,200,180,300,360,900
850200251,700,100,150,0,400,10,10,30
850200261,698,120,120,0,400,22,12,24
850200281,2744,720,300,0,24,500,360,840
850200311,1784,360,312,480,50,240,192,150
850200331,1886,360,360,520,36,240,200,170
850200361,645,300,120,0,30,30,45,120
850200371,920,240,420,0,30,50,65,115
850200381,1272,360,240,0,12,120,60,480
850201201,3312,2200,420,72,60,290,100,170
850201211,1202,300,162,0,50,180,360,150
850201241,4320,480,480,1600,300,240,360,860
850201251,3000,1000,300,0,50,450,150,1050
850201271,3070,900,500,1000,20,300,200,150
850201281,9460,360,300,7000,200,100,200,1300
850201301,2100,420,250,0,360,310,120,640
850201341,2560,1200,240,0,400,240,120,360
850201381,595,200,150,0,100,20,20,105
850201391,1220,150,200,0,200,250,120,300
850300201,1946,600,300,0,10,360,276,400
850300301,0,0,0,0,0,0,0,0
850505341,888,240,120,0,120,180,48,180
850505351,2290,500,330,0,240,100,120,1000
850600201,0,0,0,0,0,0,0,0
850600211,0,0,0,0,0,0,0,0
850600221,0,0,0,0,0,0,0,0
850600231,0,0,0,0,0,0,0,0
850600241,0,0,0,0,0,0,0,0
850600251,0,0,0,0,0,0,0,0
850600271,0,0,0,0,0,0,0,0
850600291,0,0,0,0,0,0,0,0
850600301,0,0,0,0,0,0,0,0
850600311,0,0,0,0,0,0,0,0
850600321,0,0,0,0,0,0,0,0
850600331,0,0,0,0,0,0,0,0
850600341,0,0,0,0,0,0,0,0
850600361,0,0,0,0,0,0,0,0
850600371,0,0,0,0,0,0,0,0
850600381,0,0,0,0,0,0,0,0
850600391,0,0,0,0,0,0,0,0
851200211,830,200,50,0,20,200,60,300
851200241,2470,600,530,0,200,400,240,500
851200261,775,360,160,0,150,20,15,70
851200271,1480,360,350,240,150,80,120,180
851200281,570,240,120,0,0,60,60,90
851200311,2268,310,78,0,700,600,120,460
851200321,514,240,120,0,12,12,0,130
851200341,2232,480,300,0,216,300,216,720
851200351,2568,360,480,300,204,240,264,720
851200361,1304,84,480,0,20,240,120,360
851200391,0,0,0,0,0,0,0,0
851201201,5720,2000,480,1500,100,700,120,820
851201211,1760,400,360,360,150,160,180,150
851201231,1728,240,180,96,24,156,72,960
851201261,1050,260,160,0,10,360,100,160
851201281,2282,600,348,352,77,350,35,520
851201311,278,150,48,0,10,30,0,40
851201341,2010,720,270,0,180,240,120,480
851201361,3040,600,180,1200,20,240,240,560
851201391,0,0,0,0,0,0,0,0
851502201,312,160,70,0,12,10,30,30
851502211,2118,500,668,0,300,100,200,350
851502221,2600,1200,360,240,100,240,200,260
851502231,820,200,60,0,10,240,90,220
851502241,3894,1000,144,500,1000,600,360,290
851502251,3080,480,240,700,260,500,270,630
851502261,636,120,180,0,180,12,24,120
851504301,0,0,0,0,0,0,0,0
851504311,0,0,0,0,0,0,0,0
851504321,0,0,0,0,0,0,0,0
851504371,3780,420,530,1500,80,300,350,600
851504381,4200,480,340,810,50,680,240,1600
851504391,972,240,360,0,12,30,120,210
851505331,4870,620,670,2000,100,600,450,430
851505341,3270,840,300,0,100,720,200,1110
851505351,5222,1800,642,1380,200,350,300,550
851505361,1031,250,480,0,60,36,60,145
851600201,0,0,0,0,0,0,0,0
851600221,0,0,0,0,0,0,0,0
851600231,0,0,0,0,0,0,0,0
851600241,0,0,0,0,0,0,0,0
851600251,0,0,0,0,0,0,0,0
851600261,0,0,0,0,0,0,0,0
851600281,0,0,0,0,0,0,0,0
851600291,0,0,0,0,0,0,0,0
851600311,0,0,0,0,0,0,0,0
851600331,0,0,0,0,0,0,0,0
851600341,0,0,0,0,0,0,0,0
851600351,0,0,0,0,0,0,0,0
851600371,0,0,0,0,0,0,0,0
851600381,0,0,0,0,0,0,0,0
851600391,0,0,0,0,0,0,0,0
852200221,3416,1440,300,0,100,360,216,1000
852200261,9508,1700,500,3000,1300,720,288,2000
852200271,965,600,120,0,100,60,25,60
852200281,2976,960,216,80,50,200,120,1350
852200361,0,0,0,0,0,0,0,0
852200381,0,0,0,0,0,0,0,0
852200391,0,0,0,0,0,0,0,0
852201211,5109,1800,309,700,300,500,300,1200
852201291,1100,360,400,0,60,12,48,220
852201331,0,0,0,0,0,0,0,0
852502261,7914,1200,330,3000,24,1200,510,1650
852502281,0,0,0,0,0,0,0,0
852502291,0,0,0,0,0,0,0,0
852504341,0,0,0,0,0,0,0,0
852504351,0,0,0,0,0,0,0,0
852505351,0,0,0,0,0,0,0,0
852600211,0,0,0,0,0,0,0,0
852600231,3100,120,210,0,2100,410,60,200
852600241,2033,1200,273,0,130,70,180,180
852600261,3180,1200,240,144,36,600,240,720
852600281,1202,240,120,480,2,60,180,120
852600291,2404,1200,120,0,24,480,240,340
852600301,0,0,0,0,0,0,0,0
852600311,0,0,0,0,0,0,0,0
852600321,0,0,0,0,0,0,0,0
852600331,0,0,0,0,0,0,0,0
852600341,0,0,0,0,0,0,0,0
852600361,0,0,0,0,0,0,0,0
853200241,1124,180,240,204,24,240,144,92
853200251,3720,1200,300,720,200,200,240,860
853200261,2796,600,450,0,600,280,396,470
853200271,4460,1000,400,800,20,1200,480,560
853200301,0,0,0,0,0,0,0,0
853200311,0,0,0,0,0,0,0,0
853200351,0,0,0,0,0,0,0,0
853200361,0,0,0,0,0,0,0,0
853200371,0,0,0,0,0,0,0,0
853200381,0,0,0,0,0,0,0,0
853201211,1076,600,72,0,30,50,84,240
853201271,1650,360,180,0,600,120,60,330
853201281,912,360,396,10,3,60,48,35
853502201,0,0,0,0,0,0,0,0
853505341,2250,700,250,360,60,340,120,420
853505351,2690,500,220,800,50,240,300,580
853505361,4370,750,500,1500,20,500,550,550
853505371,340,120,60,0,40,20,30,70
853600201,696,200,150,0,60,40,96,150
853600211,0,0,0,0,0,0,0,0
854200211,3030,720,240,1000,50,360,360,300
854200221,1520,400,480,0,100,180,60,300
854200231,2700,720,240,0,180,720,120,720
854200241,1140,360,180,0,120,60,60,360
854200251,872,420,132,0,60,60,120,80
854200271,1860,600,360,0,120,240,240,300
854200281,1730,480,240,240,240,240,120,170
854200291,1620,720,240,0,60,180,240,180
854200311,2516,360,276,200,40,336,264,1040
854200321,2378,700,450,110,0,480,288,350
854200381,0,0,0,0,0,0,0,0
854502201,0,0,0,0,0,0,0,0
854502211,0,0,0,0,0,0,0,0
854502231,0,0,0,0,0,0,0,0
854502241,0,0,0,0,0,0,0,0
854502261,5346,960,1400,1600,300,300,186,600
854502271,7110,960,1360,800,100,720,270,2900
854502281,694,240,240,0,150,10,24,30
854502291,1130,120,200,300,20,60,180,250
854505351,291,110,98,0,10,10,10,53
854505361,220,100,60,0,12,12,24,12
854505371,866,300,85,0,6,200,145,130
854505381,1060,400,180,0,30,120,80,250
855200311,1520,400,300,100,20,200,200,300
855200341,3500,500,280,800,20,500,300,1100
855200391,2982,1200,286,400,60,276,300,460
855502231,0,0,0,0,0,0,0,0
856200201,2680,600,600,60,120,600,360,340
856200251,3480,1200,360,700,40,200,180,800
856200261,2740,600,360,400,120,480,240,540
856200291,1542,300,192,0,120,360,180,390
856200311,1820,360,300,140,300,280,240,200
856200331,2500,1200,300,78,50,70,252,550
856200341,1730,350,450,0,100,150,230,450
856200351,3580,960,360,720,50,420,240,830
856200371,539,276,70,0,18,18,25,132
856200381,2320,500,290,0,400,350,250,530
857200201,5324,1300,776,240,100,900,348,1660
857200231,2512,840,836,150,60,100,336,190
857200241,1488,360,40,0,0,200,48,840
857200251,840,480,84,0,40,60,84,92
857200311,2420,600,360,240,10,300,350,560
857200321,2412,900,320,516,36,240,240,160
857200331,952,140,120,0,180,200,132,180
857200341,2670,700,600,0,20,350,150,850
857200351,1030,250,470,0,100,100,30,80
858200201,1124,480,240,100,0,100,180,24
858200291,1644,240,150,0,360,180,114,600
859200201,2950,500,480,0,520,100,300,1050
859200211,2170,600,240,240,94,420,276,300
859200251,4404,1560,480,564,60,600,240,900
859200261,4124,1800,420,0,50,496,258,1100
859200311,330,120,100,0,15,13,32,50
859200321,2070,620,348,0,500,150,62,390
859200341,1110,360,110,0,138,90,42,370
859200361,0,0,0,0,0,0,0,0
860200201,684,360,60,0,24,36,84,120
860200211,1280,600,144,120,36,120,180,80
860200251,1040,360,360,0,120,60,60,80
860200291,1215,240,360,0,20,360,170,65
860200321,0,0,0,0,0,0,0,0
860200341,0,0,0,0,0,0,0,0
860200361,0,0,0,0,0,0,0,0
860200371,0,0,0,0,0,0,0,0
860200381,0,0,0,0,0,0,0,0
860201311,706,360,80,0,30,30,46,160
860201331,568,220,88,0,150,10,0,100
860201351,0,0,0,0,0,0,0,0
860201361,0,0,0,0,0,0,0,0
860201381,1625,420,133,0,180,284,88,520
860201391,581,184,99,0,134,22,14,128
860300201,2727,960,215,16,100,180,206,1050
860400201,1646,600,120,36,200,180,240,270
860400301,0,0,0,0,0,0,0,0
860600201,0,0,0,0,0,0,0,0
860600211,0,0,0,0,0,0,0,0
860600221,0,0,0,0,0,0,0,0
860600241,0,0,0,0,0,0,0,0
860600251,0,0,0,0,0,0,0,0
860600261,0,0,0,0,0,0,0,0
860600281,0,0,0,0,0,0,0,0
860600291,0,0,0,0,0,0,0,0
860600301,0,0,0,0,0,0,0,0
860600311,0,0,0,0,0,0,0,0
860600321,0,0,0,0,0,0,0,0
860600331,0,0,0,0,0,0,0,0
860600351,0,0,0,0,0,0,0,0
860600361,0,0,0,0,0,0,0,0
860600371,0,0,0,0,0,0,0,0
860600381,0,0,0,0,0,0,0,0
860600391,0,0,0,0,0,0,0,0
861200251,4200,1200,400,1200,100,150,300,850
861200271,560,120,180,0,200,10,30,20
861200281,1362,600,120,96,36,240,120,150
861200291,7080,1500,420,2400,150,250,300,2060
861200301,0,0,0,0,0,0,0,0
861200311,0,0,0,0,0,0,0,0
861200331,0,0,0,0,0,0,0,0
861200381,0,0,0,0,0,0,0,0
861201321,642,340,84,0,128,24,12,54
861201351,0,0,0,0,0,0,0,0
861201361,0,0,0,0,0,0,0,0
861201381,0,0,0,0,0,0,0,0
861201391,0,0,0,0,0,0,0,0
861600201,0,0,0,0,0,0,0,0
861600221,0,0,0,0,0,0,0,0
861600231,0,0,0,0,0,0,0,0
861600241,2346,800,100,0,200,180,360,706
861600251,2190,960,120,0,200,360,300,250
861600261,1046,360,96,0,300,100,60,130
861600271,2290,1200,150,180,20,120,360,260
861600291,1640,200,240,0,10,700,240,250
861600301,0,0,0,0,0,0,0,0
861600311,0,0,0,0,0,0,0,0
861600321,0,0,0,0,0,0,0,0
861600331,0,0,0,0,0,0,0,0
861600341,0,0,0,0,0,0,0,0
861600361,0,0,0,0,0,0,0,0
861600371,0,0,0,0,0,0,0,0
861600381,0,0,0,0,0,0,0,0
862200211,702,240,240,0,120,10,12,80
862200221,4200,1200,360,960,120,120,240,1200
862200231,465,300,84,0,10,10,11,50
862200271,6030,1200,240,2400,50,460,300,1380
862200291,1650,960,240,0,30,120,120,180
862200311,0,0,0,0,0,0,0,0
862200331,0,0,0,0,0,0,0,0
862200341,0,0,0,0,0,0,0,0
862200351,0,0,0,0,0,0,0,0
862504371,0,0,0,0,0,0,0,0
862600301,0,0,0,0,0,0,0,0
862600321,0,0,0,0,0,0,0,0
862600341,0,0,0,0,0,0,0,0
862600351,0,0,0,0,0,0,0,0
862600361,0,0,0,0,0,0,0,0
862600371,347,90,10,0,15,36,30,166
863200211,3400,360,600,1440,300,120,480,100
863200221,2340,500,300,100,200,300,240,700
863200281,6276,1200,490,0,250,1500,336,2500
863200301,0,0,0,0,0,0,0,0
863200311,6340,1200,540,2200,240,600,360,1200
863200381,5830,920,360,1700,350,600,250,1650
863200391,550,180,90,0,13,112,35,120
863502261,3190,840,360,0,50,480,360,1100
863504311,0,0,0,0,0,0,0,0
863504321,0,0,0,0,0,0,0,0
863504331,0,0,0,0,0,0,0,0
863504341,0,0,0,0,0,0,0,0
863504381,0,0,0,0,0,0,0,0
863504391,0,0,0,0,0,0,0,0
864200211,892,480,240,0,0,20,72,80
864200261,3720,360,240,2240,180,180,240,280
864200271,1324,800,180,0,40,100,94,110
864200281,1948,360,132,700,5,175,336,240
864200301,1240,480,150,0,45,18,47,500
864200311,3090,800,404,660,50,240,156,780
864200321,2050,250,300,50,50,300,200,900
864200361,1645,350,185,0,50,220,220,620
864200371,3142,1800,360,60,10,220,72,620
864200381,2103,700,207,156,60,270,240,470
864504301,0,0,0,0,0,0,0,0
864504311,0,0,0,0,0,0,0,0
864504351,2020,300,200,120,100,400,250,650
864504361,3540,890,340,50,60,515,385,1300
864504371,2116,600,240,0,60,600,156,460
864504381,336,0,160,0,30,20,16,110
865200211,1320,360,120,0,240,180,60,360
865200231,2556,725,256,720,45,370,180,260
865200241,5610,1200,300,1800,800,250,480,780
865200271,474,180,0,0,144,24,0,126
865200291,5437,828,575,829,345,900,350,1610
865200321,245,60,19,0,120,24,10,12
865200331,551,252,126,0,1,79,43,50
865200341,1118,550,270,0,70,50,60,118
865200351,2298,280,420,350,48,370,330,500
865200361,2620,400,190,1300,10,200,170,350
865200391,0,0,0,0,0,0,0,0
865502221,0,0,0,0,0,0,0,0
865502231,0,0,0,0,0,0,0,0
865502241,0,0,0,0,0,0,0,0
865502261,0,0,0,0,0,0,0,0
865504331,0,0,0,0,0,0,0,0
865504341,0,0,0,0,0,0,0,0
865504351,0,0,0,0,0,0,0,0
866200231,4252,1000,252,300,100,400,300,1900
866200271,4570,1800,300,500,550,400,300,720
866200281,1728,600,204,0,120,120,144,540
866200331,373,200,85,0,30,15,8,35
866200351,0,0,0,0,0,0,0,0
866200361,0,0,0,0,0,0,0,0
866200391,555,80,70,0,160,30,30,185
866504341,229,40,25,0,60,20,24,60
866504351,1154,210,132,0,52,280,150,330
866504361,671,233,65,0,51,182,26,114
867200201,3108,1200,408,0,300,300,360,540
867200211,614,180,70,0,180,50,24,110
867200301,430,120,80,0,100,30,30,70
867200331,659,130,125,0,150,57,0,197
867200351,285,114,60,0,5,36,21,49
867200371,790,170,150,0,150,75,60,185
867200381,385,200,20,0,30,40,25,70
867200391,1170,330,220,0,210,100,100,210
867502221,1304,360,96,0,60,20,48,720
867502241,2045,500,200,480,15,300,300,250
867502251,3678,1300,280,508,120,180,180,1110
867504341,0,0,0,0,0,0,0,0
867504351,0,0,0,0,0,0,0,0
867504361,0,0,0,0,0,0,0,0
867504371,0,0,0,0,0,0,0,0
868200301,1415,360,144,0,240,300,91,280
868200371,1876,362,184,480,40,360,258,192
868504351,0,0,0,0,0,0,0,0
868504361,0,0,0,0,0,0,0,0
868504371,0,0,0,0,0,0,0,0
869200311,0,0,0,0,0,0,0,0
